credit_score,country,gender,age,tenure,balance,products_number,active_member,estimated_salary,churn,age_zscore,age_risk,age_bin,churn_risk_score,product_intensity,balance_log,low_balance_flag,financial_capacity,inactive_flag,country_inactive_risk,product_stress,balance_salary_ratio
731,Germany,Male,37,3,116880.53,1,0,172718.35,1,-0.18324136785415657,0.03357739889306233,1,1.3680206803633597,0.6931471805599453,11.66891613668798,0,65065.025,1,Germany_1,1,1.1677398555454108
850,Germany,Female,40,4,97990.49,2,0,106691.02,0,0.10280510085354996,0.010568888761508579,2,1.1586733171075478,1.0986122886681098,11.492635917147487,0,65983.18400000001,1,Germany_1,1,0.9790116509347111
591,Germany,Female,34,4,150635.3,1,1,72274.84,0,-0.4692878365618631,0.22023107354491395,1,1.469947227545267,0.6931471805599453,11.922623601160028,0,128952.848,0,Germany_0,1,1.5049798581683331
579,Spain,Male,37,4,0.0,2,1,32246.63,0,-0.18324136785415657,0.03357739889306233,1,0.7355072463768115,1.0986122886681098,0.0,0,-9673.989,0,Spain_0,1,0.0
570,France,Male,39,10,129674.89,2,0,80552.36,0,0.007456277950981121,5.5596080882287224e-05,2,1.2740871911804306,1.0986122886681098,11.772793462508176,0,105509.182,1,France_1,1,1.2955668263693452
709,France,Female,37,9,0.0,2,0,16733.59,0,-0.18324136785415657,0.03357739889306233,1,0.7355072463768115,1.0986122886681098,0.0,0,-5020.077,1,France_1,1,0.0
611,France,Male,53,3,83568.26,1,0,1235.49,0,1.342339798586945,1.80187613487044,3,1.4091621382611388,0.6931471805599453,11.333431028104057,0,83197.613,1,France_1,1,0.8349208192380829
775,Spain,Male,48,4,178144.91,2,0,50168.41,1,0.8655956840741007,0.7492558882877104,3,1.5650985941936986,1.0986122886681098,12.09035821258913,0,163094.387,1,Spain_1,1,1.7798251896149873
699,Germany,Male,36,6,147137.74,1,1,33687.9,0,-0.2785901907567254,0.07761249438586866,1,1.4777462516209552,0.6931471805599453,11.899131230176517,0,137031.37,0,Germany_0,1,1.4700361407745002
618,France,Male,37,5,0.0,1,1,178705.45,1,-0.18324136785415657,0.03357739889306233,1,0.9021739130434783,0.6931471805599453,0.0,0,-53611.635,0,France_0,1,0.0
704,France,Male,36,3,114370.41,1,1,66810.48,0,-0.2785901907567254,0.07761249438586866,1,1.347146614930364,0.6931471805599453,11.647206414107067,0,94327.266,0,France_0,1,1.1426615369734328
835,Germany,Female,47,5,108289.28,2,1,45859.55,1,0.7702468611715318,0.593280227144597,3,1.2758078119045355,1.0986122886681098,11.592570678268727,0,94531.415,0,Germany_0,1,1.0819056705536545
714,Germany,Male,39,3,149887.49,2,0,63846.36,0,0.007456277950981121,5.5596080882287224e-05,2,1.3546478659919654,1.0986122886681098,11.91764689661959,0,130733.582,1,Germany_1,1,1.4975085749582433
581,Spain,Female,43,4,170172.9,1,1,100236.02,0,0.3888515695612565,0.1512055431502527,2,1.6456436646891888,0.6931471805599453,12.044576134361076,0,140102.09399999998,0,Spain_0,1,1.700177759835138
592,France,Male,27,3,0.0,2,1,19645.65,0,-1.136729596879845,1.292154176422615,0,0.6268115942028986,1.0986122886681098,0.0,0,-5893.695000000001,0,France_0,1,0.0
551,France,Male,43,7,0.0,2,0,178393.68,0,0.3888515695612565,0.1512055431502527,2,0.8007246376811594,1.0986122886681098,0.0,0,-53518.104,1,France_1,1,0.0
689,Germany,Female,28,2,64808.32,2,0,78591.15,0,-1.0413807739772762,1.084473916409511,0,0.8959854840792594,1.0986122886681098,11.079204699158726,0,41230.975000000006,1,Germany_1,1,0.6474924286785896
604,France,Female,56,0,62732.65,1,1,124954.56,0,1.6283862672946514,2.651641835513808,3,1.3587270492586931,0.6931471805599453,11.046653265274033,0,25246.282000000007,0,France_0,1,0.6267546498033575
514,France,Female,41,7,0.0,2,1,3756.65,0,0.19815392375611882,0.03926497749994575,2,0.7789855072463767,1.0986122886681098,0.0,0,-1126.995,0,France_0,1,0.0
698,France,Male,29,5,95167.55,1,1,152723.23,0,-0.9460319510747073,0.8949764524542173,0,1.1945234700948288,0.6931471805599453,11.463404809056657,0,49350.581,0,France_0,1,0.9508079839269266
581,Germany,Female,54,2,152508.99,1,0,187597.98,1,1.4376886214895137,2.066948572360418,3,1.6948064346264191,0.6931471805599453,11.934985381080756,0,96229.59599999999,1,Germany_1,1,1.5236996782267884
573,Germany,Male,31,0,134644.19,1,1,70381.49,0,-0.7553343052695697,0.5705299127170634,0,1.3736033067075415,0.6931471805599453,11.810398375358838,0,113529.743,0,Germany_0,1,1.3452145278655807
449,Spain,Female,33,8,0.0,2,0,156792.89,0,-0.564636659464432,0.3188145572111529,1,0.6920289855072463,1.0986122886681098,0.0,0,-47037.867000000006,1,Spain_1,1,0.0
850,Germany,Female,31,3,51293.47,1,0,35534.68,0,-0.7553343052695697,0.5705299127170634,0,1.041395166773674,0.6931471805599453,10.845338228077363,0,40633.066,1,Germany_1,1,0.5124671256044344
612,France,Male,41,5,0.0,3,0,151256.22,0,0.19815392375611882,0.03926497749994575,2,0.6956521739130435,1.3862943611198906,0.0,0,-45376.866,1,France_1,1,0.0
690,Spain,Male,49,8,116622.73,1,1,51011.29,0,0.9609445069766696,0.9234143454886345,3,1.4974279582489414,0.6931471805599453,11.666708048486923,0,101319.343,0,Spain_0,1,1.1651642055653875
599,Spain,Female,49,2,0.0,2,0,111190.53,0,0.9609445069766696,0.9234143454886345,3,0.8659420289855073,1.0986122886681098,0.0,0,-33357.159,1,Spain_1,1,0.0
498,France,Male,33,1,198113.86,1,0,69664.35,0,-0.564636659464432,0.3188145572111529,1,1.6483113498633706,0.6931471805599453,12.196602242493226,0,177214.555,1,France_1,1,1.9793326592371177
497,France,Female,29,4,85646.81,1,0,63233.02,1,-0.9460319510747073,0.8949764524542173,0,1.1565769793363332,0.6931471805599453,11.357998934248487,0,66676.904,1,France_1,1,0.8556873718601827
802,Spain,Male,51,7,0.0,1,1,40855.79,0,1.1516421527818073,1.3262796480639154,3,1.0543478260869565,0.6931471805599453,0.0,0,-12256.737,0,Spain_0,1,0.0
644,France,Male,33,9,141234.98,1,0,95673.05,0,-0.564636659464432,0.3188145572111529,1,1.4216111254823256,0.6931471805599453,11.858187387445254,0,112533.065,1,France_1,1,1.411062348392491
714,France,Male,34,10,0.0,2,1,80234.14,0,-0.4692878365618631,0.22023107354491395,1,0.7028985507246377,1.0986122886681098,0.0,0,-24070.242,0,France_0,1,0.0
690,France,Female,40,9,77641.99,1,0,189051.59,1,0.10280510085354996,0.010568888761508579,2,1.244237656938354,0.6931471805599453,11.259876547618179,0,20926.513000000006,1,France_1,1,0.7757121411654981
522,Spain,Male,30,3,0.0,2,0,145490.85,0,-0.8506831281721385,0.7236617845567351,0,0.6594202898550725,1.0986122886681098,0.0,0,-43647.255,1,Spain_1,1,0.0
502,Germany,Female,40,7,117304.29,1,0,196278.32,0,0.10280510085354996,0.010568888761508579,2,1.4023183418862348,0.6931471805599453,11.672535131663896,0,58420.793999999994,1,Germany_1,1,1.1719735926886794
730,Spain,Female,62,2,0.0,2,1,162889.1,0,2.2004792047100645,4.8421087303614385,3,1.0072463768115942,1.0986122886681098,0.0,0,-48866.73,0,Spain_0,1,0.0
590,Germany,Male,36,6,92340.69,2,1,174667.58,0,-0.2785901907567254,0.07761249438586866,1,1.0926768398506694,1.0986122886681098,11.43325099782116,0,39940.416000000005,0,Germany_0,1,0.9225651526525723
458,Germany,Male,35,9,146780.52,2,1,3476.38,0,-0.3739390136592943,0.13983038593648586,1,1.298786260089144,1.0986122886681098,11.896700501679717,0,145737.606,0,Germany_0,1,1.4664671970744851
553,Spain,Male,41,6,144974.55,1,1,19344.92,0,0.19815392375611882,0.03926497749994575,2,1.5234723246357902,0.6931471805599453,11.88432038649499,0,139171.074,0,Spain_0,1,1.4484239597027915
479,France,Male,47,1,0.0,1,0,95270.83,0,0.7702468611715318,0.593280227144597,3,1.0108695652173914,0.6931471805599453,0.0,0,-28581.249,1,France_1,1,0.0
693,France,Male,31,2,0.0,2,1,107759.31,0,-0.7553343052695697,0.5705299127170634,0,0.6702898550724637,1.0986122886681098,0.0,0,-32327.792999999998,0,France_0,1,0.0
707,Spain,Male,43,10,0.0,2,0,118368.2,0,0.3888515695612565,0.1512055431502527,2,0.8007246376811594,1.0986122886681098,0.0,0,-35510.46,1,Spain_1,1,0.0
636,Spain,Male,37,1,115137.26,1,0,52484.01,0,-0.18324136785415657,0.03357739889306233,1,1.3610725882040777,0.6931471805599453,11.653888946078093,0,99392.057,1,Spain_1,1,1.1503230466211471
807,France,Male,33,10,101952.97,2,0,178153.65,0,-0.564636659464432,0.3188145572111529,1,1.098379482832685,1.0986122886681098,11.532276715901618,0,48506.87500000001,1,France_1,1,1.0186003302707953
513,France,Female,45,0,164649.52,3,0,49915.52,1,0.5795492153663941,0.3358772930318031,3,1.3953684466462628,1.3862943611198906,12.011580446013918,0,149674.864,1,France_1,1,1.6449943091498747
582,France,Male,31,2,0.0,2,1,33747.03,0,-0.7553343052695697,0.5705299127170634,0,0.6702898550724637,1.0986122886681098,0.0,0,-10124.108999999999,0,France_0,1,0.0
694,France,Male,32,0,91956.49,1,1,59961.81,0,-0.6599854823670008,0.4355808369352028,0,1.2143339527283745,0.6931471805599453,11.429081684028757,0,73967.94700000001,0,France_0,1,0.91872665489336
777,France,Male,39,8,0.0,2,1,18613.52,0,0.007456277950981121,5.5596080882287224e-05,2,0.7572463768115942,1.0986122886681098,0.0,0,-5584.056,0,France_0,1,0.0
598,Germany,Male,32,9,123938.6,2,0,198894.42,0,-0.6599854823670008,0.4355808369352028,0,1.1751372980095391,1.0986122886681098,11.727549629142809,0,64270.274000000005,1,Germany_1,1,1.238256216501589
762,Germany,Male,46,6,123571.77,3,1,57014.17,1,0.674898038268963,0.45548736205929463,3,1.2425158158206153,1.3862943611198906,11.724585492291112,0,106467.519,0,Germany_0,1,1.2345912604031717
588,France,Female,34,3,120777.88,1,1,131729.52,0,-0.4692878365618631,0.22023107354491395,1,1.3509455205243288,0.6931471805599453,11.701716714760444,0,81259.024,0,France_0,1,1.2066778285851456
663,Germany,Male,42,5,90248.79,1,1,79169.73,0,0.29350274665868764,0.08614386229619378,2,1.3162232828865321,0.6931471805599453,11.410336549322613,0,66497.871,0,Germany_0,1,0.9016652217246799
777,France,Male,36,7,0.0,1,0,106472.34,0,-0.2785901907567254,0.07761249438586866,1,0.8913043478260869,0.6931471805599453,0.0,0,-31941.701999999997,1,France_1,1,0.0
592,France,Male,71,4,0.0,2,1,17013.54,0,3.058618610833184,9.355147806535117,3,1.105072463768116,1.0986122886681098,0.0,0,-5104.062,0,France_0,1,0.0
631,Germany,Male,48,1,106396.48,1,1,150661.42,1,0.8655956840741007,0.7492558882877104,3,1.4457999749759087,0.6931471805599453,11.574937171398679,0,61198.054,0,Germany_0,1,1.0629949246956716
725,Germany,Female,47,1,104887.43,1,0,86622.56,1,0.7702468611715318,0.593280227144597,3,1.4289158403154796,0.6931471805599453,11.560652492781848,0,78900.662,1,Germany_1,1,1.0479181806989528
850,France,Male,34,2,72079.71,1,1,115767.93,0,-0.4692878365618631,0.22023107354491395,1,1.1568508747446251,0.6931471805599453,11.185541742400188,0,37349.33100000001,0,France_0,1,0.7201400450798359
540,France,Male,37,6,0.0,2,0,141998.89,0,-0.18324136785415657,0.03357739889306233,1,0.7355072463768115,1.0986122886681098,0.0,0,-42599.667,1,France_1,1,0.0
674,Spain,Male,36,2,0.0,2,1,182787.17,0,-0.2785901907567254,0.07761249438586866,1,0.7246376811594203,1.0986122886681098,0.0,0,-54836.151000000005,0,Spain_0,1,0.0
553,France,Male,38,3,99844.68,1,0,187915.7,0,-0.08789254495158773,0.007725099458066869,2,1.3109910355836163,0.6931471805599453,11.511381073010662,0,43469.969999999994,1,France_1,1,0.9975366487487501
630,France,Female,28,1,0.0,2,1,133267.78,0,-1.0413807739772762,1.084473916409511,0,0.6376811594202898,1.0986122886681098,0.0,0,-39980.333999999995,0,France_0,1,0.0
466,France,Male,26,3,156815.71,1,1,137476.09,0,-1.232078419782414,1.5180172324935302,0,1.4076237564879863,0.6931471805599453,11.962832950097937,0,115572.883,0,France_0,1,1.566727619584297
613,France,Male,47,6,146034.74,1,1,77146.14,0,0.7702468611715318,0.593280227144597,3,1.592915279293118,0.6931471805599453,11.89160666525373,0,122890.89799999999,0,France_0,1,1.459016195359583
558,France,Male,27,1,152283.39,1,0,183271.15,0,-1.136729596879845,1.292154176422615,0,1.4004290074824766,0.6931471805599453,11.933505038554765,0,97302.04500000001,1,France_1,1,1.52144573472216
775,Germany,Female,33,1,118897.1,2,1,26362.4,0,-0.564636659464432,0.3188145572111529,1,1.1659131275342263,1.0986122886681098,11.686022102736224,0,110988.38,0,Germany_0,1,1.1878871731567975
698,Germany,Male,52,8,96781.39,1,1,153373.71,0,1.246990975684376,1.554986493438272,3,1.4509556974895157,0.6931471805599453,11.480220335227344,0,50769.277,0,Germany_0,1,0.966931672692484
608,Germany,Male,33,1,102772.67,2,0,70705.58,0,-0.564636659464432,0.3188145572111529,1,1.101646533342912,1.0986122886681098,11.54028447079205,0,81560.996,1,Germany_1,1,1.026789858155299
670,Spain,Female,20,4,0.0,2,0,119759.24,0,-1.8041713571978268,3.2550342861330486,0,0.5507246376811594,1.0986122886681098,0.0,0,-35927.772,1,Spain_1,1,0.0
591,Spain,Male,39,8,0.0,2,0,42392.24,0,0.007456277950981121,5.5596080882287224e-05,2,0.7572463768115942,1.0986122886681098,0.0,0,-12717.671999999999,1,Spain_1,1,0.0
633,France,Male,40,4,150578.0,1,1,34670.62,1,0.10280510085354996,0.010568888761508579,2,1.5349362401815216,0.6931471805599453,11.922243142393883,0,140176.814,0,France_0,1,1.5044073804962799
678,France,Female,46,1,0.0,2,0,82106.19,0,0.674898038268963,0.45548736205929463,3,0.8333333333333333,1.0986122886681098,0.0,0,-24631.857,1,France_1,1,0.0
590,France,Male,47,3,0.0,2,0,171774.5,0,0.7702468611715318,0.593280227144597,3,0.8442028985507246,1.0986122886681098,0.0,0,-51532.35,1,France_1,1,0.0
705,France,Female,48,0,0.0,2,0,149772.61,0,0.8655956840741007,0.7492558882877104,3,0.855072463768116,1.0986122886681098,0.0,0,-44931.782999999996,1,France_1,1,0.0
608,France,Male,42,10,163548.07,1,0,38866.85,0,0.29350274665868764,0.08614386229619378,2,1.6083697390574174,0.6931471805599453,12.004868346615908,0,151888.015,1,France_1,1,1.6339898496056677
682,France,Female,37,8,148580.12,1,0,35179.18,0,-0.18324136785415657,0.03357739889306233,1,1.494364661921842,0.6931471805599453,11.908886350704039,0,138026.366,1,France_1,1,1.4844467925130027
596,Germany,Male,32,3,96709.07,2,0,41788.37,0,-0.6599854823670008,0.4355808369352028,0,1.0666094831019601,1.0986122886681098,11.47947281252421,0,84172.55900000001,1,Germany_1,1,0.9662091319378089
395,Germany,Female,34,5,106011.59,1,1,17376.57,1,-0.4692878365618631,0.22023107354491395,1,1.2920920189034182,0.6931471805599453,11.571313139626087,0,100798.61899999999,0,Germany_0,1,1.0591495332262721
578,Germany,Male,37,1,135650.88,1,0,199428.19,0,-0.18324136785415657,0.03357739889306233,1,1.4428330282279933,0.6931471805599453,11.8178471771875,0,75822.42300000001,1,Germany_1,1,1.3552722512107693
547,Germany,Male,55,4,111362.76,3,0,16922.28,1,1.5330374443920827,2.3502038059082078,3,1.2916808653855707,1.3862943611198906,11.62055723936606,0,106286.076,1,Germany_1,1,1.1126124537212334
609,France,Male,37,1,39344.83,1,1,178291.89,1,-0.18324136785415657,0.03357739889306233,1,1.0589892685714717,0.6931471805599453,10.580145276184371,0,-14142.737000000001,0,France_0,1,0.39308964547524505
774,Germany,Male,36,9,130809.77,1,0,152290.28,0,-0.2785901907567254,0.07761249438586866,1,1.4126684149496465,0.6931471805599453,11.78150705406507,0,85122.68600000002,1,Germany_1,1,1.3069052811766717
712,France,Female,27,2,133009.51,1,0,126809.15,0,-1.136729596879845,1.292154176422615,0,1.3236097571615606,0.6931471805599453,11.798183426638165,0,94966.76500000001,1,France_1,1,1.3288826290706064
585,Germany,Female,28,9,135337.49,2,1,40385.61,0,-1.0413807739772762,1.084473916409511,0,1.1770912067026456,1.0986122886681098,11.815534252638118,0,123221.80699999999,0,Germany_0,1,1.3521412079708952
666,France,Female,32,10,112536.57,2,1,34350.54,0,-0.6599854823670008,0.4355808369352028,0,1.1296926134552827,1.0986122886681098,11.631042400431422,0,102231.40800000001,0,France_0,1,1.1243398536554892
708,Spain,Female,35,8,122570.69,1,0,199005.88,0,-0.3739390136592943,0.13983038593648586,1,1.3689606278000832,0.6931471805599453,11.716451362279644,0,62868.92600000001,1,Spain_1,1,1.224589585919069
513,France,Male,44,1,63562.02,2,1,52629.73,1,0.48420039246382535,0.23445002006212248,2,1.0649311918848399,1.0986122886681098,11.05978713368174,0,47773.100999999995,0,France_0,1,0.6350407895393229
445,France,Male,37,3,0.0,2,1,180012.39,0,-0.18324136785415657,0.03357739889306233,1,0.7355072463768115,1.0986122886681098,0.0,0,-54003.717000000004,0,France_0,1,0.0
690,Germany,Male,44,9,100368.63,2,0,35342.33,0,0.48420039246382535,0.23445002006212248,2,1.2116300499795425,1.0986122886681098,11.516614950440585,0,89765.93100000001,1,Germany_1,1,1.0027713725929441
850,France,Male,37,6,0.0,2,0,109291.22,0,-0.18324136785415657,0.03357739889306233,1,0.7355072463768115,1.0986122886681098,0.0,0,-32787.366,1,France_1,1,0.0
537,Spain,Female,33,7,136082.0,1,0,62746.54,0,-0.564636659464432,0.3188145572111529,1,1.4010730677316976,0.6931471805599453,11.821020272682116,0,117258.038,1,Spain_1,1,1.3595795212626995
705,Germany,Male,48,9,114169.16,1,0,173273.2,1,0.8655956840741007,0.7492558882877104,3,1.4767792822344563,0.6931471805599453,11.645445246088327,0,62187.200000000004,1,Germany_1,1,1.140650871502216
670,France,Female,45,5,47884.92,1,1,54340.24,0,0.5795492153663941,0.3358772930318031,3,1.1799837375984938,0.6931471805599453,10.776576794468244,0,31582.847999999998,0,France_0,1,0.4784126968247282
652,Spain,Female,36,1,0.0,2,1,19302.78,0,-0.2785901907567254,0.07761249438586866,1,0.7246376811594203,1.0986122886681098,0.0,0,-5790.834,0,Spain_0,1,0.0
696,Spain,Male,24,9,0.0,1,0,10883.52,0,-1.4227760655875517,2.024291732808793,0,0.7608695652173914,0.6931471805599453,0.0,0,-3265.056,1,Spain_1,1,0.0
747,France,Male,49,6,202904.64,1,1,17298.72,1,0.9609445069766696,0.9234143454886345,3,1.8413188428272793,0.6931471805599453,12.220496322371886,0,197715.024,0,France_0,1,2.027196788062936
511,France,Female,46,1,0.0,1,1,115779.48,1,0.674898038268963,0.45548736205929463,3,1.0,0.6931471805599453,0.0,0,-34733.844,0,France_0,1,0.0
743,Spain,Male,43,2,161807.18,2,1,93228.86,1,0.3888515695612565,0.1512055431502527,2,1.4456340313342013,1.0986122886681098,11.994166838570878,0,133838.522,0,Spain_0,1,1.6165968189861073
532,Germany,Male,52,3,110791.97,1,0,148704.77,1,1.246990975684376,1.554986493438272,3,1.5067971913745672,0.6931471805599453,11.615418603629003,0,66180.539,1,Germany_1,1,1.106909756855068
642,Spain,Female,33,9,0.0,2,1,150475.14,0,-0.564636659464432,0.3188145572111529,1,0.6920289855072463,1.0986122886681098,0.0,0,-45142.542,0,Spain_0,1,0.0
554,Germany,Female,54,6,108755.0,1,0,40914.32,1,1.4376886214895137,2.066948572360418,3,1.520417639513611,0.6931471805599453,11.596862119842783,0,96480.704,1,Germany_1,1,1.0865586252033692
604,Spain,Female,34,3,0.0,2,0,38587.7,0,-0.4692878365618631,0.22023107354491395,1,0.7028985507246377,1.0986122886681098,0.0,0,-11576.31,1,Spain_1,1,0.0
602,France,Female,72,3,0.0,2,1,171260.66,0,3.153967433735753,9.94751057306569,3,1.1159420289855073,1.0986122886681098,0.0,0,-51378.198,0,France_0,1,0.0
757,Spain,Female,55,9,117294.12,4,0,94187.47,1,1.5330374443920827,2.3502038059082078,3,1.2653212859227674,1.6094379124341003,11.672448431048101,0,89037.879,1,Spain_1,1,1.1718719853950532
491,Germany,Male,26,4,102251.14,1,1,145900.89,0,-1.232078419782414,1.5180172324935302,0,1.1901475990415804,0.6931471805599453,11.535197002781393,0,58480.873,0,Germany_0,1,1.0215793122511814
850,France,Male,31,4,0.0,2,0,152298.28,0,-0.7553343052695697,0.5705299127170634,0,0.6702898550724637,1.0986122886681098,0.0,0,-45689.484,1,France_1,1,0.0
521,France,Male,22,5,0.0,2,1,99828.45,0,-1.6134737113926891,2.6032974173552987,0,0.572463768115942,1.0986122886681098,0.0,0,-29948.534999999996,0,France_0,1,0.0
726,France,Male,37,2,132057.92,2,0,34743.98,0,-0.18324136785415657,0.03357739889306233,1,1.2618460226553545,1.0986122886681098,11.791003465614258,0,121634.72600000001,1,France_1,1,1.3193754034519474
596,France,Male,33,8,0.0,1,0,121189.3,1,-0.564636659464432,0.3188145572111529,1,0.8586956521739131,0.6931471805599453,0.0,0,-36356.79,1,France_1,1,0.0
850,Germany,Female,35,7,114285.2,1,1,129660.59,0,-0.3739390136592943,0.13983038593648586,1,1.335937431103754,0.6931471805599453,11.64646110758572,0,75387.023,0,Germany_0,1,1.141810213719756
637,France,Female,41,9,0.0,2,0,145477.36,0,0.19815392375611882,0.03926497749994575,2,0.7789855072463767,1.0986122886681098,0.0,0,-43643.20799999999,1,France_1,1,0.0
690,Spain,Male,32,2,76087.98,1,1,151822.66,0,-0.6599854823670008,0.4355808369352028,0,1.1510873702078879,0.6931471805599453,11.23965872390264,0,30541.181999999993,0,Spain_0,1,0.7601862070093462
689,France,Male,40,8,160272.27,1,0,49656.24,0,0.10280510085354996,0.010568888761508579,2,1.573574363580056,0.6931471805599453,11.984635574849301,0,145375.398,1,France_1,1,1.6012617107206397
633,Spain,Male,63,4,114552.6,1,0,73856.28,1,2.2958280276126333,5.270826332371714,3,1.641351024308479,0.6931471805599453,11.648798114712125,0,92395.71600000001,1,Spain_1,1,1.1444817761893382
555,France,Female,27,8,102000.17,1,1,116757.0,0,-1.136729596879845,1.292154176422615,0,1.200016881635388,0.6931471805599453,11.532739562788857,0,66973.07,0,France_0,1,1.0190719000111255
563,Spain,Male,24,7,0.0,2,0,16319.56,0,-1.4227760655875517,2.024291732808793,0,0.5942028985507246,1.0986122886681098,0.0,0,-4895.8679999999995,1,Spain_1,1,0.0
494,France,Female,33,1,137853.0,1,1,90273.85,0,-0.564636659464432,0.3188145572111529,1,1.4081316824122052,0.6931471805599453,11.833950433078472,0,110770.845,0,France_0,1,1.377273377409407
534,France,Male,27,9,0.0,2,0,161344.13,0,-1.136729596879845,1.292154176422615,0,0.6268115942028986,1.0986122886681098,0.0,0,-48403.239,1,France_1,1,0.0
696,Germany,Male,42,7,162318.61,1,0,121061.89,0,0.29350274665868764,0.08614386229619378,2,1.6034695220020265,0.6931471805599453,11.9973225718354,0,126000.04299999999,1,Germany_1,1,1.6217064569585016
535,Spain,Female,50,1,140292.58,3,0,69531.22,1,1.0562933298792385,1.1157555987473697,3,1.3526376424360746,1.3862943611198906,11.851492505955903,0,119433.21399999999,1,Spain_1,1,1.4016469390008153
600,France,Male,34,0,0.0,2,1,3756.23,0,-0.4692878365618631,0.22023107354491395,1,0.7028985507246377,1.0986122886681098,0.0,0,-1126.869,0,France_0,1,0.0
807,France,Female,34,1,0.0,1,0,114448.13,0,-0.4692878365618631,0.22023107354491395,1,0.8695652173913043,0.6931471805599453,0.0,0,-34334.439,1,France_1,1,0.0
714,France,Female,52,2,0.0,1,1,144045.08,1,1.246990975684376,1.554986493438272,3,1.0652173913043477,0.6931471805599453,0.0,0,-43213.524,0,France_0,1,0.0
590,France,Male,24,7,126431.54,1,0,58781.11,0,-1.4227760655875517,2.024291732808793,0,1.264783469408913,0.6931471805599453,11.74746416427261,0,108797.207,1,France_1,1,1.2631628916807942
614,France,Female,41,3,123475.04,1,1,179227.52,0,0.19815392375611882,0.03926497749994575,2,1.437782456250855,0.6931471805599453,11.723802408130998,0,69706.784,0,France_0,1,1.2336248421620248
766,Germany,Female,45,6,97652.96,1,0,127332.33,0,0.5795492153663941,0.3358772930318031,3,1.3783425279791206,0.6931471805599453,11.489185488477967,0,59453.261000000006,1,Germany_1,1,0.9756394277471345
557,Spain,Male,42,4,0.0,2,1,86642.38,0,0.29350274665868764,0.08614386229619378,2,0.7898550724637681,1.0986122886681098,0.0,0,-25992.714,0,Spain_0,1,0.0
788,Germany,Female,49,4,137455.99,1,0,184178.29,1,0.9609445069766696,0.9234143454886345,3,1.5804623765882027,0.6931471805599453,11.83106634715664,0,82202.503,1,Germany_1,1,1.3733068964219397
648,France,Female,38,2,0.0,2,1,9551.49,0,-0.08789254495158773,0.007725099458066869,2,0.7463768115942029,1.0986122886681098,0.0,0,-2865.4469999999997,0,France_0,1,0.0
726,Germany,Female,33,7,99046.31,2,1,56053.06,0,-0.564636659464432,0.3188145572111529,1,1.0867945065778888,1.0986122886681098,11.503352893756903,0,82230.39199999999,0,Germany_0,1,0.9895602264269846
773,France,Male,33,9,0.0,2,1,1118.31,0,-0.564636659464432,0.3188145572111529,1,0.6920289855072463,1.0986122886681098,0.0,0,-335.493,0,France_0,1,0.0
583,Germany,Male,27,4,105907.42,2,1,195732.04,0,-1.136729596879845,1.292154176422615,0,1.0489232088763516,1.0986122886681098,11.570330037399554,0,47187.808,0,Germany_0,1,1.0581087828057174
565,Germany,Male,52,5,97720.35,2,0,175070.94,1,1.246990975684376,1.554986493438272,3,1.2880314118733343,1.0986122886681098,11.48987534025783,0,45199.06800000001,1,Germany_1,1,0.9763127134420676
705,France,Male,25,9,0.0,2,1,112331.19,0,-1.3274272426849827,1.762063084622256,0,0.605072463768116,1.0986122886681098,0.0,0,-33699.356999999996,0,France_0,1,0.0
685,Spain,Male,43,4,97392.18,2,0,43956.83,0,0.3888515695612565,0.1512055431502527,2,1.1888973488695498,1.0986122886681098,11.486511466645194,0,84205.131,1,Spain_1,1,0.9730340049318106
741,France,Male,29,8,0.0,2,1,115994.52,0,-0.9460319510747073,0.8949764524542173,0,0.6485507246376812,1.0986122886681098,0.0,0,-34798.356,0,France_0,1,0.0
658,Germany,Female,28,9,152812.58,1,0,166682.57,0,-1.0413807739772762,1.084473916409511,0,1.4134077473485283,0.6931471805599453,11.936974026111017,0,102807.80899999998,1,Germany_1,1,1.5267328108002378
575,France,Male,27,3,139301.68,1,0,99843.98,0,-1.136729596879845,1.292154176422615,0,1.3486882458878449,0.6931471805599453,11.844404398635234,0,109348.486,1,France_1,1,1.3917469717191822
844,France,Female,41,10,76319.64,1,1,141175.18,1,0.19815392375611882,0.03926497749994575,2,1.2498367765754126,0.6931471805599453,11.242698691831242,0,33967.086,0,France_0,1,0.7625006952730087
559,Spain,Male,67,9,125919.35,1,0,175910.95,1,2.6772233192229087,7.167524700990929,3,1.7301333554319458,0.6931471805599453,11.743404843189934,0,73146.065,1,Spain_1,1,1.2580456606363097
725,France,Male,37,6,124348.38,2,1,176984.34,0,-0.18324136785415657,0.03357739889306233,1,1.2311183703549815,1.0986122886681098,11.7308504632923,0,71253.07800000001,0,France_0,1,1.2423502810819378
450,France,Male,29,7,117199.8,1,1,43480.63,0,-0.9460319510747073,0.8949764524542173,0,1.2823366622431145,0.6931471805599453,11.671643982040319,0,104155.611,0,France_0,1,1.1709296451851394
738,Germany,Female,57,9,148384.64,1,0,155047.11,1,1.7237350901972204,2.9712626611772195,3,1.7109768482585188,0.6931471805599453,11.907569839534682,0,101870.50700000001,1,Germany_1,1,1.4824937744443647
642,Germany,Female,19,3,113905.48,1,1,176137.2,0,-1.8995201801003958,3.60817691460864,0,1.1605109504902686,0.6931471805599453,11.64313303982752,0,61064.31999999999,0,Germany_0,1,1.1380164751223378
